text,author,id
"I pray to the unknown gods that some man—even a single man, tens of centuries ago—has perused and read that book.",LB,dummy
"If the honor and wisdom and joy of such a reading are not to be my own, then let them be for others.",LB,dummy
"Let heaven exist, though my own place be in hell.",LB,dummy
"Let me be tortured and battered and annihilated, but let there be one instant, one creature, wherein thy enormous Library may find its justification.",LB,dummy
"Infidels claim that the rule in the Library is not ""sense,"" but ""nonsense,"" and that ""rationality"" (even humble, pure coherence) is an almost miraculous exception.",LB,dummy
"They speak, I know, of ""the feverish Library, whose random volumes constantly threaten to transmogrify into others, so that they affirm all things, deny all things, and confound and confuse all things, like some mad and hallucinating deity.""",LB,dummy
"Those words, which not only proclaim disorder but exemplify it as well, prove, as all can see, the infidels' deplorable taste and desperate ignorance.",LB,dummy
"For while the Library contains all verbal structures, all the variations allowed by the twenty-five orthographic symbols, it includes not a single absolute piece of nonsense.",LB,dummy
"It would be pointless to observe that the finest volume of all the many hexagons that I myself administer is titled Combed Thunder, while another is titled The Plaster Cramp, and another, Axaxaxasmio.",LB,dummy
"Those phrases, at first apparently incoherent, are undoubtedly susceptible to cryptographic or allegorical ""reading""; that reading, that justification of the words' order and existence, is itself verbal and, ex hypothesis, already contained somewhere in the Library.",LB,dummy
"There is no combination of characters one can make— dhcmrlchtdj, for example—that the divine Library has not foreseen and that in one or more of its secret tongues does not hide a terrible significance.",LB,dummy
"There is no syllable one can speak that is not filled with tenderness and terror, that is not, in one of those languages, the mighty name of a god.",LB,dummy
"This pointless, verbose epistle already exists in one of the thirty volumes of the five bookshelves in one of the countless hexagons—as does its refutation.",LB,dummy
"(A number n of the possible languages employ the same vocabulary; in some of them, the symbol ""library"" possesses the correct definition ""everlasting, ubiquitous system of hexagonal galleries,"" while a library— the thing—is a loaf of bread or a pyramid or something else, and the six words that define it themselves have other definitions.",LB,dummy
"The certainty that everything has already been written annuls us, or renders us phantasmal.",LB,dummy
"I know districts in which the young people prostrate themselves before books and like savages kiss their pages, though they cannot read a letter.",LB,dummy
"Epidemics, heretical discords, pilgrimages that inevitably degenerate into brigandage have decimated the population.",LB,dummy
"I believe I mentioned the suicides, which are more and more frequent every year.",LB,dummy
"I am perhaps misled by old age and fear, but I suspect that the human species— the only species—teeters at the verge of extinction, yet that the Library— enlightened, solitary, infinite, perfectly unmoving, armed with precious volumes, pointless, incorruptible, and secret— will endure.",LB,dummy
"Those who believe it to have limits hypothesize that in some remote place or places the corridors and staircases and hexagons may, inconceivably, end—which is absurd.",LB,dummy
"If an eternal traveler should journey in any direction, he would find after untold centuries that the same volumes are repeated in the same disorder—which, repeated, becomes order: the Order.",LB,dummy
"Like all the men of Babylon, I have been proconsul; like all, I have been a slave.",LB,dummy
"I have known omnipotence, ignominy, imprisonment.",LB,dummy
"Look here—through this gash in my cape you can see on my stomach a crimson tattoo—it is the second letter, Beth.",LB,dummy
"On nights when the moon is full, this symbol gives me power over men with the mark of Gimel, but it subjects me to those with the Aleph, who on nights when there is no moon owe obedience to those marked with the Gimel.",LB,dummy
"In the half-light of dawn, in a cellar, standing before a black altar, I have slit the throats of sacred bulls.",LB,dummy
"Once, for an entire lunar year, I was declared invisible—I would cry out and no one would heed my call, I would steal bread and not be beheaded.",LB,dummy
"In a chamber of brass, as I faced the strangler's silent scarf, hope did not abandon me; in the river of delights, panic has not failed me.",LB,dummy
"Heraclides Ponticus reports, admiringly, that Pythagoras recalled having been Pyrrhus, and before that, Euphorbus, and before that, some other mortal; in order to recall similar vicissitudes, I have no need of death, nor even of imposture.",LB,dummy
"I owe that almost monstrous variety to an institution—the Lottery— which is unknown in other nations, or at work in them imperfectly or secretly.",LB,dummy
"Mine is a dizzying country in which the Lottery is a major element of reality; until this  day, I have thought as little about it as about the conduct of the indecipherable gods or of my heart.",LB,dummy
"Now, far from Babylon and its beloved customs, I think with some bewilderment about the Lottery, and about the blasphemous conjectures that shrouded men whisper in the half-light of dawn or evening.",LB,dummy
"My father would tell how once, long ago— centuries?",LB,dummy
"He would tell (though whether this is true or not, I cannot say) how barbers would take a man's copper coins and give back rectangles made of bone or parchment and adorned with symbols.",LB,dummy
"Then, in broad daylight, a drawing would be held; those smiled upon by fate would, with no further corroboration by chance, win coins minted of silver.",LB,dummy
"The procedure, as you can see, was rudimentary.",LB,dummy
"Naturally, those so-called ""lotteries"" were a failure.",LB,dummy
"They had no moral force whatsoever; they appealed not to all a man's faculties, but only to his hopefulness.",LB,dummy
"As one might expect, that small risk (for every thirty ""good"" numbers there was one ill-omened one) piqued the public's interest.",LB,dummy
"The man who bought none was considered a pusillanimous wretch, a man with no spirit of adventure.",LB,dummy
"In time, this justified contempt found a second target: not just the man who didn't play, but also the man who lost and paid the fine.",LB,dummy
"The Company (as it was now beginning to be known) had to protect the interest of the winners, who could not be paid their prizes unless the pot contained almost the entire amount of the fines.",LB,dummy
"A lawsuit was filed against the losers: the judge sentenced them to pay the original fine, plus court costs,  or spend a number of days in jail.",LB,dummy
"In order to thwart the Company, they all chose jail.",LB,dummy
"From that gauntlet thrown down by a few men sprang the Company's omnipotence—its ecclesiastical, metaphysical force.",LB,dummy
"Some time after this, the announcements of the numbers drawn began to leave out the lists of fines and simply print the days of prison assigned to each losing number.",LB,dummy
"That shorthand, as it were, which went virtually unnoticed at the time, was of utmost importance: It was the first appearance of nonpecuniary elements in the lottery.",LB,dummy
"And it met with great success—indeed, the Company was forced by its players to increase the number of unlucky draws.",LB,dummy
"As everyone knows, the people of Babylon are great admirers of logic, and even of symmetry.",LB,dummy
"Certain moralists argued that the possession of coins did not always bring about happiness, and that other forms of happiness were perhaps more direct.",LB,dummy
"The members of the priestly class gambled heavily, and so enjoyed all the vicissitudes of terror and hope; the poor (with understandable, or inevitable, envy) saw themselves denied access to that famously delightful, even sensual, wheel.",LB,dummy
"The fair and reasonable desire that all men and women, rich and poor, be able to take part equally in the Lottery inspired indignant demonstrations—the memory of which, time has failed to dim.",LB,dummy
"Some stubborn souls could not (or pretended they could not) understand that this was a novu sordo sedorum, a necessary stage of history.... A slave stole a crimson ticket; the drawing determined that that ticket entitled the bearer to have his tongue burned out.",LB,dummy
"Some Babylonians argued that the slave deserved the burning iron for being a thief; others, more magnanimous, that the executioner should employ the iron because thus fate had decreed....",LB,dummy
"There were disturbances, there were regrettable instances of bloodshed, but the masses of Babylon at last, over the opposition of the well-to-do, imposed their will; they saw their generous objectives fully achieved.",LB,dummy
